athlete_id,athlete_name,sex,age,height,weight,team,noc,games,year,season,city,sport,event,medal,source,country_from_noc,country_name,iso3,is_medal,is_gold,medal_score
1665,Olapade Adeniken,M,,,,Nigeria,NGR,,1992,Summer,Barcelona,Athletics,Athletics Men's 4 x 100 metres Relay,Silver,olympics_dataset_1896_2024,Nigeria,Nigeria,NGA,1,0,2
1668,Adenzia Silva,F,,,,Brazil,BRA,,2012,Summer,London,Volleyball,Volleyball Women's Volleyball,Gold,olympics_dataset_1896_2024,Brazil,Brazil,BRA,1,1,3
1712,Franck Adisson,M,,,,France-1,FRA,,1992,Summer,Barcelona,Canoeing,"Canoeing Men's Canadian Doubles, Slalom",Bronze,olympics_dataset_1896_2024,France,France,FRA,1,0,1
1713,Franck Adisson,M,,,,France-1,FRA,,1996,Summer,Atlanta,Canoeing,"Canoeing Men's Canadian Doubles, Slalom",Gold,olympics_dataset_1896_2024,France,France,FRA,1,1,3
1727,Charles Adkins,M,,,,United States,USA,,1952,Summer,Helsinki,Boxing,Boxing Men's Light-Welterweight,Gold,olympics_dataset_1896_2024,United States,United States,USA,1,1,3
1728,Derrick Adkins,M,,,,United States,USA,,1996,Summer,Atlanta,Athletics,Athletics Men's 400 metres Hurdles,Gold,olympics_dataset_1896_2024,United States,United States,USA,1,1,3
1729,Robert Adlard,M,,,,Great Britain,GBR,,1948,Summer,London,Hockey,Hockey Men's Hockey,Silver,olympics_dataset_1896_2024,United Kingdom,United Kingdom,GBR,1,0,2
1733,Daniel Adler,M,,,,Brazil,BRA,,1984,Summer,Los Angeles,Sailing,Sailing Mixed Three Person Keelboat,Silver,olympics_dataset_1896_2024,Brazil,Brazil,BRA,1,0,2
1737,Egon Adler,M,,,,Germany,GER,,1960,Summer,Roma,Cycling,Cycling Men's 100 kilometres Team Time Trial,Silver,olympics_dataset_1896_2024,Germany,Germany,DEU,1,0,2
1739,Margarete Adler,F,,,,Austria,AUT,,1912,Summer,Stockholm,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze,olympics_dataset_1896_2024,Austria,Austria,AUT,1,0,1
1752,Gregor Adlercreutz,M,,,,Sweden,SWE,,1936,Summer,Berlin,Equestrianism,"Equestrianism Men's Dressage, Team",Bronze,olympics_dataset_1896_2024,Sweden,Sweden,SWE,1,0,1
1755,Nils Adlercreutz,M,,,,Sweden,SWE,,1912,Summer,Stockholm,Equestrianism,"Equestrianism Men's Three-Day Event, Team",Gold,olympics_dataset_1896_2024,Sweden,Sweden,SWE,1,1,3
1756,Anna Oelreich-),F,,,,Sweden,SWE,,1908,Summer,London,Tennis,"Tennis Women's Singles, Covered Courts",Bronze,olympics_dataset_1896_2024,Sweden,Sweden,SWE,1,0,1
1762,Erik Adlerz,M,,,,Sweden,SWE,,1912,Summer,Stockholm,Diving,Diving Men's Platform,Gold,olympics_dataset_1896_2024,Sweden,Sweden,SWE,1,1,3
1763,Erik Adlerz,M,,,,Sweden,SWE,,1912,Summer,Stockholm,Diving,Diving Men's Plain High,Gold,olympics_dataset_1896_2024,Sweden,Sweden,SWE,1,1,3
1764,Erik Adlerz,M,,,,Sweden,SWE,,1920,Summer,Antwerpen,Diving,Diving Men's Platform,Silver,olympics_dataset_1896_2024,Sweden,Sweden,SWE,1,0,2
1772,Rebecca Adlington,F,,,,Great Britain,GBR,,2008,Summer,Beijing,Swimming,Swimming Women's 400 metres Freestyle,Gold,olympics_dataset_1896_2024,United Kingdom,United Kingdom,GBR,1,1,3
1773,Rebecca Adlington,F,,,,Great Britain,GBR,,2008,Summer,Beijing,Swimming,Swimming Women's 800 metres Freestyle,Gold,olympics_dataset_1896_2024,United Kingdom,United Kingdom,GBR,1,1,3
1774,Rebecca Adlington,F,,,,Great Britain,GBR,,2012,Summer,London,Swimming,Swimming Women's 400 metres Freestyle,Bronze,olympics_dataset_1896_2024,United Kingdom,United Kingdom,GBR,1,0,1
1775,Rebecca Adlington,F,,,,Great Britain,GBR,,2012,Summer,London,Swimming,Swimming Women's 800 metres Freestyle,Bronze,olympics_dataset_1896_2024,United Kingdom,United Kingdom,GBR,1,0,1
1807,Dainius Adomaitis,M,,,,Lithuania,LTU,,2000,Summer,Sydney,Basketball,Basketball Men's Basketball,Bronze,olympics_dataset_1896_2024,Lithuania,Lithuania,LTU,1,0,1
1843,Nathan Adrian,M,,,,United States,USA,,2008,Summer,Beijing,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Gold,olympics_dataset_1896_2024,United States,United States,USA,1,1,3
1844,Nathan Adrian,M,,,,United States,USA,,2012,Summer,London,Swimming,Swimming Men's 100 metres Freestyle,Gold,olympics_dataset_1896_2024,United States,United States,USA,1,1,3
1845,Nathan Adrian,M,,,,United States,USA,,2012,Summer,London,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Silver,olympics_dataset_1896_2024,United States,United States,USA,1,0,2
1846,Nathan Adrian,M,,,,United States,USA,,2012,Summer,London,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold,olympics_dataset_1896_2024,United States,United States,USA,1,1,3
1847,Nathan Adrian,M,,,,United States,USA,,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 50 metres Freestyle,Bronze,olympics_dataset_1896_2024,United States,United States,USA,1,0,1
1848,Nathan Adrian,M,,,,United States,USA,,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 100 metres Freestyle,Bronze,olympics_dataset_1896_2024,United States,United States,USA,1,0,1
1849,Nathan Adrian,M,,,,United States,USA,,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Gold,olympics_dataset_1896_2024,United States,United States,USA,1,1,3
1850,Nathan Adrian,M,,,,United States,USA,,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold,olympics_dataset_1896_2024,United States,United States,USA,1,1,3
1856,Adriana Santos,F,,,,Brazil,BRA,,1996,Summer,Atlanta,Basketball,Basketball Women's Basketball,Silver,olympics_dataset_1896_2024,Brazil,Brazil,BRA,1,0,2
1857,Adriana Santos,F,,,,Brazil,BRA,,2000,Summer,Sydney,Basketball,Basketball Women's Basketball,Bronze,olympics_dataset_1896_2024,Brazil,Brazil,BRA,1,0,1
1872,Attila Adrovicz,M,,,,Hungary,HUN,,1996,Summer,Atlanta,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Silver,olympics_dataset_1896_2024,Hungary,Hungary,HUN,1,0,2
1899,Klaus Aeffke,M,,,,Germany,GER,,1964,Summer,Tokyo,Rowing,Rowing Men's Coxed Eights,Silver,olympics_dataset_1896_2024,Germany,Germany,DEU,1,0,2
1942,Kseniya Afanasyeva,F,,,,Russia,RUS,,2012,Summer,London,Gymnastics,Gymnastics Women's Team All-Around,Silver,olympics_dataset_1896_2024,Russia,Russia,RUS,1,0,2
1968,Olabisi Afolabi,F,,,,Nigeria,NGR,,1996,Summer,Atlanta,Athletics,Athletics Women's 4 x 400 metres Relay,Silver,olympics_dataset_1896_2024,Nigeria,Nigeria,NGA,1,0,2
1976,Felicia (-jitianu),F,,,,Romania,ROU,,1976,Summer,Montreal,Rowing,Rowing Women's Coxed Quadruple Sculls,Bronze,olympics_dataset_1896_2024,Romania,Romania,ROU,1,0,1
1977,Cecil Afrika,M,,,,South Africa,RSA,,2016,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Men's Rugby Sevens,Bronze,olympics_dataset_1896_2024,South Africa,South Africa,ZAF,1,0,1
2005,Lavinia (-carney),F,,,,Romania,ROU,,1984,Summer,Los Angeles,Gymnastics,Gymnastics Women's Team All-Around,Gold,olympics_dataset_1896_2024,Romania,Romania,ROU,1,1,3
2007,Lavinia (-carney),F,,,,Romania,ROU,,1984,Summer,Los Angeles,Gymnastics,Gymnastics Women's Horse Vault,Bronze,olympics_dataset_1896_2024,Romania,Romania,ROU,1,0,1
2016,Luca Agamennoni,M,,,,Italy,ITA,,2004,Summer,Athina,Rowing,Rowing Men's Coxless Fours,Bronze,olympics_dataset_1896_2024,Italy,Italy,ITA,1,0,1
2017,Luca Agamennoni,M,,,,Italy,ITA,,2008,Summer,Beijing,Rowing,Rowing Men's Quadruple Sculls,Silver,olympics_dataset_1896_2024,Italy,Italy,ITA,1,0,2
2031,Andre Agassi,M,,,,United States,USA,,1996,Summer,Atlanta,Tennis,Tennis Men's Singles,Gold,olympics_dataset_1896_2024,United States,United States,USA,1,1,3
2044,Clarisse Agbegnenou,F,,,,France,FRA,,2016,Summer,Rio de Janeiro,Judo,Judo Women's Half-Middleweight,Silver,olympics_dataset_1896_2024,France,France,FRA,1,0,2
2062,Henrik Agersborg,M,,,,Stella-2,NOR,,1920,Summer,Antwerpen,Sailing,Sailing Mixed 6 metres,Bronze,olympics_dataset_1896_2024,Norway,Norway,NOR,1,0,1
2065,Viktor Ageyev,M,,,,Soviet Union,URS,,1956,Summer,Melbourne,Water Polo,Water Polo Men's Water Polo,Bronze,olympics_dataset_1896_2024,Russia,Soviet Union,URS,1,0,1
2066,Viktor Ageyev,M,,,,Soviet Union,URS,,1960,Summer,Roma,Water Polo,Water Polo Men's Water Polo,Silver,olympics_dataset_1896_2024,Russia,Soviet Union,URS,1,0,2
2067,Viktor Ageyev,M,,,,Soviet Union,URS,,1964,Summer,Tokyo,Water Polo,Water Polo Men's Water Polo,Bronze,olympics_dataset_1896_2024,Russia,Soviet Union,URS,1,0,1
2099,Marilyn Agliotti,F,,,,Netherlands,NED,,2008,Summer,Beijing,Hockey,Hockey Women's Hockey,Gold,olympics_dataset_1896_2024,Netherlands,Netherlands,NLD,1,1,3
2100,Marilyn Agliotti,F,,,,Netherlands,NED,,2012,Summer,London,Hockey,Hockey Women's Hockey,Gold,olympics_dataset_1896_2024,Netherlands,Netherlands,NLD,1,1,3
2110,Yannick Agnel,M,,,,France,FRA,,2012,Summer,London,Swimming,Swimming Men's 200 metres Freestyle,Gold,olympics_dataset_1896_2024,France,France,FRA,1,1,3
2111,Yannick Agnel,M,,,,France,FRA,,2012,Summer,London,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Gold,olympics_dataset_1896_2024,France,France,FRA,1,1,3
2112,Yannick Agnel,M,,,,France,FRA,,2012,Summer,London,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Silver,olympics_dataset_1896_2024,France,France,FRA,1,0,2
2143,Judit Goston-mendelnyi,F,,,,Hungary,HUN,,1964,Summer,Tokyo,Fencing,"Fencing Women's Foil, Team",Gold,olympics_dataset_1896_2024,Hungary,Hungary,HUN,1,1,3
2144,Carlo Faini,M,,,,Italy,ITA,,1928,Summer,Amsterdam,Fencing,"Fencing Men's epee, Team",Gold,olympics_dataset_1896_2024,Italy,Italy,ITA,1,1,3
2145,Carlo Faini,M,,,,Italy,ITA,,1932,Summer,Los Angeles,Fencing,"Fencing Men's epee, Individual",Bronze,olympics_dataset_1896_2024,Italy,Italy,ITA,1,0,1
2146,Carlo Faini,M,,,,Italy,ITA,,1932,Summer,Los Angeles,Fencing,"Fencing Men's epee, Team",Silver,olympics_dataset_1896_2024,Italy,Italy,ITA,1,0,2
2148,Carlo Faini,M,,,,Italy,ITA,,1948,Summer,London,Fencing,"Fencing Men's epee, Team",Silver,olympics_dataset_1896_2024,Italy,Italy,ITA,1,0,2
2159,Erik Gren,M,,,,Sweden,SWE,,1936,Summer,Berlin,Boxing,Boxing Men's Lightweight,Bronze,olympics_dataset_1896_2024,Sweden,Sweden,SWE,1,0,1
2170,Ioannis Agrimis,M,,,,"Large boat, Central Naval Prep School ""Poros""-1",GRE,,1906,Summer,Athina,Rowing,Rowing Men's 17-Man Naval Rowing Boats,Gold,olympics_dataset_1896_2024,Greece,Greece,GRC,1,1,3
2173,Estella (-blits),F,,,,Netherlands,NED,,1928,Summer,Amsterdam,Gymnastics,Gymnastics Women's Team All-Around,Gold,olympics_dataset_1896_2024,Netherlands,Netherlands,NLD,1,1,3
2184,Taismary (-botteghi),F,,,,Cuba,CUB,,2000,Summer,Sydney,Volleyball,Volleyball Women's Volleyball,Gold,olympics_dataset_1896_2024,Cuba,Cuba,CUB,1,1,3
2256,Jos Pulsn,M,,,,Cuba,CUB,,1980,Summer,Moskva,Boxing,Boxing Men's Light-Welterweight,Bronze,olympics_dataset_1896_2024,Cuba,Cuba,CUB,1,0,1
2263,Macarena Daz,F,,,,Spain,ESP,,2012,Summer,London,Handball,Handball Women's Handball,Bronze,olympics_dataset_1896_2024,Spain,Spain,ESP,1,0,1
2280,Sandra Navarro,F,,,,Spain,ESP,,2016,Summer,Rio de Janeiro,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Silver,olympics_dataset_1896_2024,Spain,Spain,ESP,1,0,2
2288,Jorge Ruiz,M,,,,Cuba,CUB,,1992,Summer,Barcelona,Athletics,Athletics Men's 4 x 100 metres Relay,Bronze,olympics_dataset_1896_2024,Cuba,Cuba,CUB,1,0,1
2331,Sri Agustiani,F,,,,Indonesia,INA,,2016,Summer,Rio de Janeiro,Weightlifting,Weightlifting Women's Flyweight,Silver,olympics_dataset_1896_2024,Indonesia,Indonesia,IDN,1,0,2
2352,Robyn Mow-santos,F,,,,United States,USA,,2008,Summer,Beijing,Volleyball,Volleyball Women's Volleyball,Silver,olympics_dataset_1896_2024,United States,United States,USA,1,0,2
2367,Timothy Ahearne,M,,,,Great Britain,GBR,,1908,Summer,London,Athletics,Athletics Men's Triple Jump,Gold,olympics_dataset_1896_2024,United Kingdom,United Kingdom,GBR,1,1,3
2386,Bruno Ahlberg,M,,,,Finland,FIN,,1932,Summer,Los Angeles,Boxing,Boxing Men's Welterweight,Bronze,olympics_dataset_1896_2024,Finland,Finland,FIN,1,0,1
2403,Anselm Ahlfors,M,,,,Finland,FIN,,1924,Summer,Paris,Wrestling,"Wrestling Men's Bantamweight, Greco-Roman",Silver,olympics_dataset_1896_2024,Finland,Finland,FIN,1,0,2
2406,Anders Ahlgren,M,,,,Sweden,SWE,,1912,Summer,Stockholm,Wrestling,"Wrestling Men's Middleweight B, Greco-Roman",Silver,olympics_dataset_1896_2024,Sweden,Sweden,SWE,1,0,2
2410,George Ahlgren,M,,,,United States,USA,,1948,Summer,London,Rowing,Rowing Men's Coxed Eights,Gold,olympics_dataset_1896_2024,United States,United States,USA,1,1,3
2423,Christian Ahlmann,M,,,,Germany,GER,,2004,Summer,Athina,Equestrianism,"Equestrianism Mixed Jumping, Team",Bronze,olympics_dataset_1896_2024,Germany,Germany,DEU,1,0,1
2429,Christian Ahlmann,M,,,,Germany,GER,,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Jumping, Team",Bronze,olympics_dataset_1896_2024,Germany,Germany,DEU,1,0,1
2433,Thure Ahlqvist,M,,,,Sweden,SWE,,1932,Summer,Los Angeles,Boxing,Boxing Men's Lightweight,Silver,olympics_dataset_1896_2024,Sweden,Sweden,SWE,1,0,2
2438,Sten Hlund,M,,,,Sweden,SWE,,1952,Summer,Helsinki,Football,Football Men's Football,Bronze,olympics_dataset_1896_2024,Sweden,Sweden,SWE,1,0,1
2453,Tontowi Ahmad,M,,,,Indonesia-1,INA,,2016,Summer,Rio de Janeiro,Badminton,Badminton Mixed Doubles,Gold,olympics_dataset_1896_2024,Indonesia,Indonesia,IDN,1,1,3
2462,Arne Hman,M,,,,Sweden,SWE,,1948,Summer,London,Athletics,Athletics Men's Triple Jump,Gold,olympics_dataset_1896_2024,Sweden,Sweden,SWE,1,1,3
2465,Jrg Ahmann,M,,,,Germany-1,GER,,2000,Summer,Sydney,Beach Volleyball,Beach Volleyball Men's Beach Volleyball,Bronze,olympics_dataset_1896_2024,Germany,Germany,DEU,1,0,1
2466,Christine (-perham),F,,,,United States,USA,,1992,Summer,Barcelona,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold,olympics_dataset_1896_2024,United States,United States,USA,1,1,3
2467,Christine (-perham),F,,,,United States,USA,,1992,Summer,Barcelona,Swimming,Swimming Women's 100 metres Butterfly,Silver,olympics_dataset_1896_2024,United States,United States,USA,1,0,2
2468,Christine (-perham),F,,,,United States,USA,,1992,Summer,Barcelona,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold,olympics_dataset_1896_2024,United States,United States,USA,1,1,3
2475,Muhammad Ahmed,M,,,,Pakistan,PAK,,1992,Summer,Barcelona,Hockey,Hockey Men's Hockey,Bronze,olympics_dataset_1896_2024,Pakistan,Pakistan,PAK,1,0,1
2478,Muhammad Ahmed,M,,,,Pakistan,PAK,,1968,Summer,Mexico City,Hockey,Hockey Men's Hockey,Gold,olympics_dataset_1896_2024,Pakistan,Pakistan,PAK,1,1,3
2489,Ishtiaq Ahmed,M,,,,Pakistan,PAK,,1984,Summer,Los Angeles,Hockey,Hockey Men's Hockey,Gold,olympics_dataset_1896_2024,Pakistan,Pakistan,PAK,1,1,3
2507,Riaz Ahmed,M,,,,Pakistan,PAK,,1972,Summer,Munich,Hockey,Hockey Men's Hockey,Silver,olympics_dataset_1896_2024,Pakistan,Pakistan,PAK,1,0,2
2532,Arthur Ahnger,M,,,,Lucky Girl-1,FIN,,1912,Summer,Stockholm,Sailing,Sailing Mixed 8 metres,Bronze,olympics_dataset_1896_2024,Finland,Finland,FIN,1,0,1
2576,Peter Ahrendt,M,,,,Mutafo,GER,,1964,Summer,Tokyo,Sailing,Sailing Mixed Three Person Keelboat,Silver,olympics_dataset_1896_2024,Germany,Germany,DEU,1,0,2
2577,Brigitte Ahrenholz,F,,,,East Germany,GDR,,1976,Summer,Montreal,Rowing,Rowing Women's Coxed Eights,Gold,olympics_dataset_1896_2024,Germany,Germany,DEU,1,1,3
2579,Christian Ahrens,M,,,,United States,USA,,2004,Summer,Athina,Rowing,Rowing Men's Coxed Eights,Gold,olympics_dataset_1896_2024,United States,United States,USA,1,1,3
2584,Marlene (-ebensperger),F,,,,Chile,CHI,,1956,Summer,Melbourne,Athletics,Athletics Women's Javelin Throw,Silver,olympics_dataset_1896_2024,Chile,Chile,CHL,1,0,2
2615,Matteo Aicardi,M,,,,Italy,ITA,,2012,Summer,London,Water Polo,Water Polo Men's Water Polo,Silver,olympics_dataset_1896_2024,Italy,Italy,ITA,1,0,2
2616,Matteo Aicardi,M,,,,Italy,ITA,,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Men's Water Polo,Bronze,olympics_dataset_1896_2024,Italy,Italy,ITA,1,0,1
2618,Mara Amicarelli,F,,,,Argentina,ARG,,2000,Summer,Sydney,Hockey,Hockey Women's Hockey,Silver,olympics_dataset_1896_2024,Argentina,Argentina,ARG,1,0,2
2619,Mara Amicarelli,F,,,,Argentina,ARG,,2004,Summer,Athina,Hockey,Hockey Women's Hockey,Bronze,olympics_dataset_1896_2024,Argentina,Argentina,ARG,1,0,1
2620,Mara Amicarelli,F,,,,Argentina,ARG,,2008,Summer,Beijing,Hockey,Hockey Women's Hockey,Bronze,olympics_dataset_1896_2024,Argentina,Argentina,ARG,1,0,1
2635,Rosaria Aiello,F,,,,Italy,ITA,,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Women's Water Polo,Silver,olympics_dataset_1896_2024,Italy,Italy,ITA,1,0,2
2637,Franz Aigner,M,,,,Austria,AUT,,1924,Summer,Paris,Weightlifting,Weightlifting Men's Heavyweight,Silver,olympics_dataset_1896_2024,Austria,Austria,AUT,1,0,2
2638,Hannes Aigner,M,,,,Germany,GER,,2012,Summer,London,Canoeing,"Canoeing Men's Kayak Singles, Slalom",Bronze,olympics_dataset_1896_2024,Germany,Germany,DEU,1,0,1
2645,Nobuyuki Aihara,M,,,,Japan,JPN,,1956,Summer,Melbourne,Gymnastics,Gymnastics Men's Team All-Around,Silver,olympics_dataset_1896_2024,Japan,Japan,JPN,1,0,2
2646,Nobuyuki Aihara,M,,,,Japan,JPN,,1956,Summer,Melbourne,Gymnastics,Gymnastics Men's Floor Exercise,Silver,olympics_dataset_1896_2024,Japan,Japan,JPN,1,0,2
2653,Nobuyuki Aihara,M,,,,Japan,JPN,,1960,Summer,Roma,Gymnastics,Gymnastics Men's Team All-Around,Gold,olympics_dataset_1896_2024,Japan,Japan,JPN,1,1,3
2654,Nobuyuki Aihara,M,,,,Japan,JPN,,1960,Summer,Roma,Gymnastics,Gymnastics Men's Floor Exercise,Gold,olympics_dataset_1896_2024,Japan,Japan,JPN,1,1,3
2663,Yutaka Aihara,M,,,,Japan,JPN,,1992,Summer,Barcelona,Gymnastics,Gymnastics Men's Team All-Around,Bronze,olympics_dataset_1896_2024,Japan,Japan,JPN,1,0,1
2672,Ryoji Aikawa,M,,,,Japan,JPN,,2004,Summer,Athina,Baseball,Baseball Men's Baseball,Bronze,olympics_dataset_1896_2024,Japan,Japan,JPN,1,0,1
2674,Alexander Aikman,M,,,,Australia,AUS,,1956,Summer,Melbourne,Rowing,Rowing Men's Coxed Eights,Bronze,olympics_dataset_1896_2024,Australia,Australia,AUS,1,0,1
2688,Charles Ainslie,M,,,,Great Britain,GBR,,1996,Summer,Atlanta,Sailing,Sailing Mixed One Person Dinghy,Silver,olympics_dataset_1896_2024,United Kingdom,United Kingdom,GBR,1,0,2
2689,Charles Ainslie,M,,,,Great Britain,GBR,,2000,Summer,Sydney,Sailing,Sailing Mixed One Person Dinghy,Gold,olympics_dataset_1896_2024,United Kingdom,United Kingdom,GBR,1,1,3
2690,Charles Ainslie,M,,,,Great Britain,GBR,,2004,Summer,Athina,Sailing,Sailing Men's One Person Dinghy,Gold,olympics_dataset_1896_2024,United Kingdom,United Kingdom,GBR,1,1,3
2691,Charles Ainslie,M,,,,Great Britain,GBR,,2008,Summer,Beijing,Sailing,Sailing Mixed One Person Dinghy,Gold,olympics_dataset_1896_2024,United Kingdom,United Kingdom,GBR,1,1,3
2692,Charles Ainslie,M,,,,Great Britain,GBR,,2012,Summer,London,Sailing,Sailing Men's One Person Heavyweight Dinghy,Gold,olympics_dataset_1896_2024,United Kingdom,United Kingdom,GBR,1,1,3
2700,John Ainsworth-davis,M,,,,Great Britain,GBR,,1920,Summer,Antwerpen,Athletics,Athletics Men's 4 x 400 metres Relay,Gold,olympics_dataset_1896_2024,United Kingdom,United Kingdom,GBR,1,1,3
2715,Robin Aisher,M,,,,Great Britain,GBR,,1968,Summer,Mexico City,Sailing,Sailing Mixed 5.5 metres,Bronze,olympics_dataset_1896_2024,United Kingdom,United Kingdom,GBR,1,0,1
2748,Gordon Aitchison,M,,,,Canada,CAN,,1936,Summer,Berlin,Basketball,Basketball Men's Basketball,Silver,olympics_dataset_1896_2024,Canada,Canada,CAN,1,0,2
2749,Frances (-leisk),F,,,,Great Britain-1,GBR,,1912,Summer,Stockholm,Tennis,"Tennis Mixed Doubles, Covered Courts",Silver,olympics_dataset_1896_2024,United Kingdom,United Kingdom,GBR,1,0,2
2753,Brett Aitken,M,,,,Australia,AUS,,1992,Summer,Barcelona,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Silver,olympics_dataset_1896_2024,Australia,Australia,AUS,1,0,2
2754,Brett Aitken,M,,,,Australia,AUS,,1996,Summer,Atlanta,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Bronze,olympics_dataset_1896_2024,Australia,Australia,AUS,1,0,1
2756,Brett Aitken,M,,,,Australia,AUS,,2000,Summer,Sydney,Cycling,Cycling Men's Madison,Gold,olympics_dataset_1896_2024,Australia,Australia,AUS,1,1,3
2761,Vladimir Atoff,M,,,,Union des Socits Franais de Sports Athletiques,FRA,,1900,Summer,Paris,Rugby,Rugby Men's Rugby,Gold,olympics_dataset_1896_2024,France,France,FRA,1,1,3
2772,Artur Aivazian,M,,,,Ukraine,UKR,,2008,Summer,Beijing,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",Gold,olympics_dataset_1896_2024,Ukraine,Ukraine,UKR,1,1,3
2787,Eirini Andili,F,,,,Greece,GRE,,2000,Summer,Sydney,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Bronze,olympics_dataset_1896_2024,Greece,Greece,GRC,1,0,1
2795,Oluwafemi Ajayi,M,,,,Nigeria,NGR,,2016,Summer,Rio de Janeiro,Football,Football Men's Football,Bronze,olympics_dataset_1896_2024,Nigeria,Nigeria,NGA,1,0,1
2798,Omar Iglesias,M,,,,Cuba,CUB,,1992,Summer,Barcelona,Baseball,Baseball Men's Baseball,Gold,olympics_dataset_1896_2024,Cuba,Cuba,CUB,1,1,3
2799,Omar Iglesias,M,,,,Cuba,CUB,,1996,Summer,Atlanta,Baseball,Baseball Men's Baseball,Gold,olympics_dataset_1896_2024,Cuba,Cuba,CUB,1,1,3
2800,Omar Iglesias,M,,,,Cuba,CUB,,2000,Summer,Sydney,Baseball,Baseball Men's Baseball,Silver,olympics_dataset_1896_2024,Cuba,Cuba,CUB,1,0,2
2810,Mobolade Ajomale,M,,,,Canada,CAN,,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 4 x 100 metres Relay,Bronze,olympics_dataset_1896_2024,Canada,Canada,CAN,1,0,1
2815,Chioma (-opara),F,,,,Nigeria,NGR,,1996,Summer,Atlanta,Athletics,Athletics Women's Long Jump,Gold,olympics_dataset_1896_2024,Nigeria,Nigeria,NGA,1,1,3
2826,Kriss Akabusi,M,,,,Great Britain,GBR,,1984,Summer,Los Angeles,Athletics,Athletics Men's 4 x 400 metres Relay,Silver,olympics_dataset_1896_2024,United Kingdom,United Kingdom,GBR,1,0,2
2829,Kriss Akabusi,M,,,,Great Britain,GBR,,1992,Summer,Barcelona,Athletics,Athletics Men's 400 metres Hurdles,Bronze,olympics_dataset_1896_2024,United Kingdom,United Kingdom,GBR,1,0,1
2830,Kriss Akabusi,M,,,,Great Britain,GBR,,1992,Summer,Barcelona,Athletics,Athletics Men's 4 x 400 metres Relay,Bronze,olympics_dataset_1896_2024,United Kingdom,United Kingdom,GBR,1,0,1
2838,Kosei Akaishi,M,,,,Japan,JPN,,1984,Summer,Los Angeles,Wrestling,"Wrestling Men's Featherweight, Freestyle",Silver,olympics_dataset_1896_2024,Japan,Japan,JPN,1,0,2
2840,Kosei Akaishi,M,,,,Japan,JPN,,1992,Summer,Barcelona,Wrestling,"Wrestling Men's Lightweight, Freestyle",Bronze,olympics_dataset_1896_2024,Japan,Japan,JPN,1,0,1
