country_name,noc,period_start,period_end,female_medals_start,female_medals_end,female_medal_growth_total,female_event_opportunity_start,female_event_opportunity_end,female_athlete_share_start,female_athlete_share_end,female_capture_ratio_start,female_capture_ratio_end,opportunity_expansion_component,participation_expansion_component,conversion_improvement_component,unexplained_component,dominant_growth_driver,decomposition_confidence,interpretation_text
Algeria,ALG,1984,1996,0.0,0.0,0.0,0.28054298642533937,0.35793357933579334,0.0,0.13333333333333333,0.0,0.0,0.0,,0.0,0.0,no_positive_female_medal_growth,low_missing_athlete_share_or_conversion_inputs,"Algeria 1984-1996: female medals moved from 0 to 0 (+0). Dominant descriptive driver: no_positive_female_medal_growth. Opportunity component 0.0, participation component nan, conversion component 0.0, unexplained/scale component 0.0. This is descriptive shift-share decomposition, not causal identification. Method: limited decomposition using opportunity and capture ratio. Limits: conversion factor could not be fully decomposed."
Algeria,ALG,1996,2008,0.0,1.0,1.0,0.35793357933579334,0.41721854304635764,0.13333333333333333,0.39285714285714285,0.0,1.1984126984126984,0.0,0.0,1.5,-0.5,conversion_improvement,medium,"Algeria 1996-2008: female medals moved from 0 to 1 (+1). Dominant descriptive driver: conversion_improvement. Opportunity component 0.0, participation component 0.0, conversion component 1.5, unexplained/scale component -0.5. This is descriptive shift-share decomposition, not causal identification. Method: full opportunity-participation-conversion decomposition."
Argentina,ARG,1996,2008,0.0,2.0,2.0,0.35793357933579334,0.41721854304635764,0.26256983240223464,0.4015151515151515,0.0,0.7989417989417988,0.0,0.0,1.0,1.0,conversion_improvement,medium,"Argentina 1996-2008: female medals moved from 0 to 2 (+2). Dominant descriptive driver: conversion_improvement. Opportunity component 0.0, participation component 0.0, conversion component 1.0, unexplained/scale component 1.0. This is descriptive shift-share decomposition, not causal identification. Method: full opportunity-participation-conversion decomposition."
Argentina,ARG,2008,2020,2.0,1.0,-1.0,0.41721854304635764,0.4715909090909091,0.4015151515151515,,0.7989417989417988,0.7068273092369477,0.2606421356421356,,-0.2606421356421356,-1.0,no_positive_female_medal_growth,low_missing_athlete_share_or_conversion_inputs,"Argentina 2008-2020: female medals moved from 2 to 1 (-1). Dominant descriptive driver: no_positive_female_medal_growth. Opportunity component 0.26, participation component nan, conversion component -0.26, unexplained/scale component -1.0. This is descriptive shift-share decomposition, not causal identification. Method: limited decomposition using opportunity and capture ratio. Limits: female athlete share missing for at least one endpoint; conversion factor could not be fully decomposed."
Argentina,ARG,2020,2024,1.0,1.0,0.0,0.4715909090909091,0.4796747967479675,,,0.7068273092369477,0.6949152542372881,0.01714173768243701,,-0.017141737682437038,2.7755575615628914e-17,no_positive_female_medal_growth,low_missing_athlete_share_or_conversion_inputs,"Argentina 2020-2024: female medals moved from 1 to 1 (+0). Dominant descriptive driver: no_positive_female_medal_growth. Opportunity component 0.02, participation component nan, conversion component -0.02, unexplained/scale component 0.0. This is descriptive shift-share decomposition, not causal identification. Method: limited decomposition using opportunity and capture ratio. Limits: female athlete share missing for at least one endpoint; conversion factor could not be fully decomposed."
Armenia,ARM,1996,2008,0.0,0.0,0.0,0.35793357933579334,0.41721854304635764,0.0625,0.08,0.0,0.0,0.0,0.0,0.0,0.0,no_positive_female_medal_growth,low_small_growth,"Armenia 1996-2008: female medals moved from 0 to 0 (+0). Dominant descriptive driver: no_positive_female_medal_growth. Opportunity component 0.0, participation component 0.0, conversion component 0.0, unexplained/scale component 0.0. This is descriptive shift-share decomposition, not causal identification. Method: full opportunity-participation-conversion decomposition."
Armenia,ARM,2008,2020,0.0,0.0,0.0,0.41721854304635764,0.4715909090909091,0.08,,0.0,0.0,0.0,,0.0,0.0,no_positive_female_medal_growth,low_missing_athlete_share_or_conversion_inputs,"Armenia 2008-2020: female medals moved from 0 to 0 (+0). Dominant descriptive driver: no_positive_female_medal_growth. Opportunity component 0.0, participation component nan, conversion component 0.0, unexplained/scale component 0.0. This is descriptive shift-share decomposition, not causal identification. Method: limited decomposition using opportunity and capture ratio. Limits: female athlete share missing for at least one endpoint; conversion factor could not be fully decomposed."
Armenia,ARM,2020,2024,0.0,0.0,0.0,0.4715909090909091,0.4796747967479675,,,0.0,0.0,0.0,,0.0,0.0,no_positive_female_medal_growth,low_missing_athlete_share_or_conversion_inputs,"Armenia 2020-2024: female medals moved from 0 to 0 (+0). Dominant descriptive driver: no_positive_female_medal_growth. Opportunity component 0.0, participation component nan, conversion component 0.0, unexplained/scale component 0.0. This is descriptive shift-share decomposition, not causal identification. Method: limited decomposition using opportunity and capture ratio. Limits: female athlete share missing for at least one endpoint; conversion factor could not be fully decomposed."
Australia,AUS,1984,1996,7.0,17.0,10.0,0.28054298642533937,0.35793357933579334,0.30165289256198347,0.40047961630695444,1.0396505376344087,1.15841086245914,1.931020116652779,2.925957216365368,-1.9057578208230266,7.04878048780488,unexplained_or_scale_change,medium,"Australia 1984-1996: female medals moved from 7 to 17 (+10). Dominant descriptive driver: unexplained_or_scale_change. Opportunity component 1.93, participation component 2.93, conversion component -1.91, unexplained/scale component 7.05. This is descriptive shift-share decomposition, not causal identification. Method: full opportunity-participation-conversion decomposition."
Australia,AUS,1996,2008,17.0,23.0,6.0,0.35793357933579334,0.41721854304635764,0.40047961630695444,0.46064814814814814,1.15841086245914,1.1984126984126984,2.815730183655358,2.9771387705234025,-2.29286895417876,2.4999999999999996,participation_expansion,medium,"Australia 1996-2008: female medals moved from 17 to 23 (+6). Dominant descriptive driver: participation_expansion. Opportunity component 2.82, participation component 2.98, conversion component -2.29, unexplained/scale component 2.5. This is descriptive shift-share decomposition, not causal identification. Method: full opportunity-participation-conversion decomposition."
Australia,AUS,2008,2020,23.0,22.0,-1.0,0.41721854304635764,0.4715909090909091,0.46064814814814814,,1.1984126984126984,1.0141435306443163,2.9973845598845603,,-3.9973845598845617,1.3322676295501878e-15,no_positive_female_medal_growth,low_missing_athlete_share_or_conversion_inputs,"Australia 2008-2020: female medals moved from 23 to 22 (-1). Dominant descriptive driver: no_positive_female_medal_growth. Opportunity component 3.0, participation component nan, conversion component -4.0, unexplained/scale component 0.0. This is descriptive shift-share decomposition, not causal identification. Method: limited decomposition using opportunity and capture ratio. Limits: female athlete share missing for at least one endpoint; conversion factor could not be fully decomposed."
Australia,AUS,2020,2024,22.0,29.0,7.0,0.4715909090909091,0.4796747967479675,,,1.0141435306443163,1.1626466753585398,0.37711822901361425,,3.2767279248325423,3.3461538461538436,unexplained_or_scale_change,low_missing_athlete_share_or_conversion_inputs,"Australia 2020-2024: female medals moved from 22 to 29 (+7). Dominant descriptive driver: unexplained_or_scale_change. Opportunity component 0.38, participation component nan, conversion component 3.28, unexplained/scale component 3.35. This is descriptive shift-share decomposition, not causal identification. Method: limited decomposition using opportunity and capture ratio. Limits: female athlete share missing for at least one endpoint; conversion factor could not be fully decomposed."
Austria,AUT,1984,1996,0.0,1.0,1.0,0.28054298642533937,0.35793357933579334,0.30392156862745096,0.2222222222222222,0.0,0.9312714776632303,0.0,-0.0,1.0,0.0,conversion_improvement,medium,"Austria 1984-1996: female medals moved from 0 to 1 (+1). Dominant descriptive driver: conversion_improvement. Opportunity component 0.0, participation component -0.0, conversion component 1.0, unexplained/scale component 0.0. This is descriptive shift-share decomposition, not causal identification. Method: full opportunity-participation-conversion decomposition."
Austria,AUT,1996,2008,1.0,2.0,1.0,0.35793357933579334,0.41721854304635764,0.2222222222222222,0.42857142857142855,0.9312714776632303,1.5978835978835977,0.16563118727384463,1.0823718167542844,-0.24800300402812914,0.0,participation_expansion,medium,"Austria 1996-2008: female medals moved from 1 to 2 (+1). Dominant descriptive driver: participation_expansion. Opportunity component 0.17, participation component 1.08, conversion component -0.25, unexplained/scale component 0.0. This is descriptive shift-share decomposition, not causal identification. Method: full opportunity-participation-conversion decomposition."
Austria,AUT,2008,2020,2.0,4.0,2.0,0.41721854304635764,0.4715909090909091,0.42857142857142855,,1.5978835978835977,1.2117039586919103,0.2606421356421356,,-0.5463564213564214,2.2857142857142856,unexplained_or_scale_change,low_missing_athlete_share_or_conversion_inputs,"Austria 2008-2020: female medals moved from 2 to 4 (+2). Dominant descriptive driver: unexplained_or_scale_change. Opportunity component 0.26, participation component nan, conversion component -0.55, unexplained/scale component 2.29. This is descriptive shift-share decomposition, not causal identification. Method: limited decomposition using opportunity and capture ratio. Limits: female athlete share missing for at least one endpoint; conversion factor could not be fully decomposed."
Austria,AUT,2020,2024,4.0,2.0,-2.0,0.4715909090909091,0.4796747967479675,,,1.2117039586919103,0.8338983050847458,0.06856695072974804,,-1.2685669507297475,-0.8000000000000005,no_positive_female_medal_growth,low_missing_athlete_share_or_conversion_inputs,"Austria 2020-2024: female medals moved from 4 to 2 (-2). Dominant descriptive driver: no_positive_female_medal_growth. Opportunity component 0.07, participation component nan, conversion component -1.27, unexplained/scale component -0.8. This is descriptive shift-share decomposition, not causal identification. Method: limited decomposition using opportunity and capture ratio. Limits: female athlete share missing for at least one endpoint; conversion factor could not be fully decomposed."
Azerbaijan,AZE,1996,2008,0.0,1.0,1.0,0.35793357933579334,0.41721854304635764,0.13043478260869565,0.3181818181818182,0.0,0.3424036281179138,0.0,0.0,0.14285714285714285,0.8571428571428572,unexplained_or_scale_change,medium,"Azerbaijan 1996-2008: female medals moved from 0 to 1 (+1). Dominant descriptive driver: unexplained_or_scale_change. Opportunity component 0.0, participation component 0.0, conversion component 0.14, unexplained/scale component 0.86. This is descriptive shift-share decomposition, not causal identification. Method: full opportunity-participation-conversion decomposition."
Azerbaijan,AZE,2008,2020,1.0,3.0,2.0,0.41721854304635764,0.4715909090909091,0.3181818181818182,,0.3424036281179138,0.9087779690189328,0.1303210678210678,,1.8696789321789322,0.0,conversion_improvement,low_missing_athlete_share_or_conversion_inputs,"Azerbaijan 2008-2020: female medals moved from 1 to 3 (+2). Dominant descriptive driver: conversion_improvement. Opportunity component 0.13, participation component nan, conversion component 1.87, unexplained/scale component 0.0. This is descriptive shift-share decomposition, not causal identification. Method: limited decomposition using opportunity and capture ratio. Limits: female athlete share missing for at least one endpoint; conversion factor could not be fully decomposed."
Azerbaijan,AZE,2020,2024,3.0,0.0,-3.0,0.4715909090909091,0.4796747967479675,,,0.9087779690189328,0.0,0.051425213047311034,,-3.051425213047311,0.0,no_positive_female_medal_growth,low_missing_athlete_share_or_conversion_inputs,"Azerbaijan 2020-2024: female medals moved from 3 to 0 (-3). Dominant descriptive driver: no_positive_female_medal_growth. Opportunity component 0.05, participation component nan, conversion component -3.05, unexplained/scale component 0.0. This is descriptive shift-share decomposition, not causal identification. Method: limited decomposition using opportunity and capture ratio. Limits: female athlete share missing for at least one endpoint; conversion factor could not be fully decomposed."
Bahamas,BAH,1996,2008,1.0,0.0,-1.0,0.35793357933579334,0.41721854304635764,0.2692307692307692,0.36,2.793814432989691,0.0,0.16563118727384457,0.39298422885232476,-1.5586154161261694,0.0,no_positive_female_medal_growth,medium,"Bahamas 1996-2008: female medals moved from 1 to 0 (-1). Dominant descriptive driver: no_positive_female_medal_growth. Opportunity component 0.17, participation component 0.39, conversion component -1.56, unexplained/scale component 0.0. This is descriptive shift-share decomposition, not causal identification. Method: full opportunity-participation-conversion decomposition."
Bahamas,BAH,2008,2020,0.0,1.0,1.0,0.41721854304635764,0.4715909090909091,0.36,,0.0,1.0602409638554215,0.0,,0.9999999999999999,1.1102230246251565e-16,conversion_improvement,low_missing_athlete_share_or_conversion_inputs,"Bahamas 2008-2020: female medals moved from 0 to 1 (+1). Dominant descriptive driver: conversion_improvement. Opportunity component 0.0, participation component nan, conversion component 1.0, unexplained/scale component 0.0. This is descriptive shift-share decomposition, not causal identification. Method: limited decomposition using opportunity and capture ratio. Limits: female athlete share missing for at least one endpoint; conversion factor could not be fully decomposed."
Belgium,BEL,1984,1996,2.0,3.0,1.0,0.28054298642533937,0.35793357933579334,0.25396825396825395,0.32786885245901637,1.782258064516129,1.3969072164948455,0.5517200333293654,0.742508698222889,-1.2942287315522543,1.0,unexplained_or_scale_change,medium,"Belgium 1984-1996: female medals moved from 2 to 3 (+1). Dominant descriptive driver: unexplained_or_scale_change. Opportunity component 0.55, participation component 0.74, conversion component -1.29, unexplained/scale component 1.0. This is descriptive shift-share decomposition, not causal identification. Method: full opportunity-participation-conversion decomposition."
Belgium,BEL,1996,2008,3.0,2.0,-1.0,0.35793357933579334,0.41721854304635764,0.32786885245901637,0.18085106382978725,1.3969072164948455,2.3968253968253967,0.49689356182153377,-1.5680219535189108,4.071128391697377,-3.9999999999999996,no_positive_female_medal_growth,medium,"Belgium 1996-2008: female medals moved from 3 to 2 (-1). Dominant descriptive driver: no_positive_female_medal_growth. Opportunity component 0.5, participation component -1.57, conversion component 4.07, unexplained/scale component -4.0. This is descriptive shift-share decomposition, not causal identification. Method: full opportunity-participation-conversion decomposition."
Belgium,BEL,2008,2020,2.0,2.0,0.0,0.41721854304635764,0.4715909090909091,0.18085106382978725,,2.3968253968253967,0.6058519793459551,0.2606421356421357,,-1.6892135642135644,1.4285714285714288,no_positive_female_medal_growth,low_missing_athlete_share_or_conversion_inputs,"Belgium 2008-2020: female medals moved from 2 to 2 (+0). Dominant descriptive driver: no_positive_female_medal_growth. Opportunity component 0.26, participation component nan, conversion component -1.69, unexplained/scale component 1.43. This is descriptive shift-share decomposition, not causal identification. Method: limited decomposition using opportunity and capture ratio. Limits: female athlete share missing for at least one endpoint; conversion factor could not be fully decomposed."
Belgium,BEL,2020,2024,2.0,4.0,2.0,0.4715909090909091,0.4796747967479675,,,0.6058519793459551,0.9265536723163841,0.03428347536487402,,1.076827635746237,0.8888888888888891,conversion_improvement,low_missing_athlete_share_or_conversion_inputs,"Belgium 2020-2024: female medals moved from 2 to 4 (+2). Dominant descriptive driver: conversion_improvement. Opportunity component 0.03, participation component nan, conversion component 1.08, unexplained/scale component 0.89. This is descriptive shift-share decomposition, not causal identification. Method: limited decomposition using opportunity and capture ratio. Limits: female athlete share missing for at least one endpoint; conversion factor could not be fully decomposed."
Belarus,BLR,1996,2008,4.0,8.0,4.0,0.35793357933579334,0.41721854304635764,0.42038216560509556,0.4745762711864407,0.7450171821305842,1.0652557319223985,0.6625247490953783,0.6010753528623214,1.4030665647089673,1.333333333333333,conversion_improvement,medium,"Belarus 1996-2008: female medals moved from 4 to 8 (+4). Dominant descriptive driver: conversion_improvement. Opportunity component 0.66, participation component 0.6, conversion component 1.4, unexplained/scale component 1.33. This is descriptive shift-share decomposition, not causal identification. Method: full opportunity-participation-conversion decomposition."
Belarus,BLR,2008,2020,8.0,4.0,-4.0,0.41721854304635764,0.4715909090909091,0.4745762711864407,,1.0652557319223985,1.2117039586919103,1.0425685425685425,,1.2431457431457418,-6.285714285714285,no_positive_female_medal_growth,low_missing_athlete_share_or_conversion_inputs,"Belarus 2008-2020: female medals moved from 8 to 4 (-4). Dominant descriptive driver: no_positive_female_medal_growth. Opportunity component 1.04, participation component nan, conversion component 1.24, unexplained/scale component -6.29. This is descriptive shift-share decomposition, not causal identification. Method: limited decomposition using opportunity and capture ratio. Limits: female athlete share missing for at least one endpoint; conversion factor could not be fully decomposed."
Botswana,BOT,2020,2024,0.0,0.0,0.0,0.4715909090909091,0.4796747967479675,,,0.0,0.0,0.0,,0.0,0.0,no_positive_female_medal_growth,low_missing_athlete_share_or_conversion_inputs,"Botswana 2020-2024: female medals moved from 0 to 0 (+0). Dominant descriptive driver: no_positive_female_medal_growth. Opportunity component 0.0, participation component nan, conversion component 0.0, unexplained/scale component 0.0. This is descriptive shift-share decomposition, not causal identification. Method: limited decomposition using opportunity and capture ratio. Limits: female athlete share missing for at least one endpoint; conversion factor could not be fully decomposed."
Brazil,BRA,1984,1996,0.0,4.0,4.0,0.28054298642533937,0.35793357933579334,0.14285714285714285,0.29411764705882354,0.0,0.7450171821305842,0.0,0.0,2.1333333333333337,1.8666666666666663,conversion_improvement,medium,"Brazil 1984-1996: female medals moved from 0 to 4 (+4). Dominant descriptive driver: conversion_improvement. Opportunity component 0.0, participation component 0.0, conversion component 2.13, unexplained/scale component 1.87. This is descriptive shift-share decomposition, not causal identification. Method: full opportunity-participation-conversion decomposition."
Brazil,BRA,1996,2008,4.0,6.0,2.0,0.35793357933579334,0.41721854304635764,0.29411764705882354,0.48134328358208955,0.7450171821305842,0.8988095238095237,0.6625247490953785,2.968010157446536,-2.005534906541915,0.37500000000000044,participation_expansion,medium,"Brazil 1996-2008: female medals moved from 4 to 6 (+2). Dominant descriptive driver: participation_expansion. Opportunity component 0.66, participation component 2.97, conversion component -2.01, unexplained/scale component 0.38. This is descriptive shift-share decomposition, not causal identification. Method: full opportunity-participation-conversion decomposition."
Brazil,BRA,2008,2020,6.0,9.0,3.0,0.41721854304635764,0.4715909090909091,0.48134328358208955,,0.8988095238095237,0.9087779690189328,0.7819264069264069,,0.07521645021645043,2.142857142857143,unexplained_or_scale_change,low_missing_athlete_share_or_conversion_inputs,"Brazil 2008-2020: female medals moved from 6 to 9 (+3). Dominant descriptive driver: unexplained_or_scale_change. Opportunity component 0.78, participation component nan, conversion component 0.08, unexplained/scale component 2.14. This is descriptive shift-share decomposition, not causal identification. Method: limited decomposition using opportunity and capture ratio. Limits: female athlete share missing for at least one endpoint; conversion factor could not be fully decomposed."
Brazil,BRA,2020,2024,9.0,12.0,3.0,0.4715909090909091,0.4796747967479675,,,0.9087779690189328,1.2508474576271187,0.1542756391419331,,3.445724360858067,-0.6000000000000005,conversion_improvement,low_missing_athlete_share_or_conversion_inputs,"Brazil 2020-2024: female medals moved from 9 to 12 (+3). Dominant descriptive driver: conversion_improvement. Opportunity component 0.15, participation component nan, conversion component 3.45, unexplained/scale component -0.6. This is descriptive shift-share decomposition, not causal identification. Method: limited decomposition using opportunity and capture ratio. Limits: female athlete share missing for at least one endpoint; conversion factor could not be fully decomposed."
Bahrain,BRN,2020,2024,1.0,2.0,1.0,0.4715909090909091,0.4796747967479675,,,2.120481927710843,1.0423728813559323,0.01714173768243701,,-0.5171417376824369,1.5,unexplained_or_scale_change,low_missing_athlete_share_or_conversion_inputs,"Bahrain 2020-2024: female medals moved from 1 to 2 (+1). Dominant descriptive driver: unexplained_or_scale_change. Opportunity component 0.02, participation component nan, conversion component -0.52, unexplained/scale component 1.5. This is descriptive shift-share decomposition, not causal identification. Method: limited decomposition using opportunity and capture ratio. Limits: female athlete share missing for at least one endpoint; conversion factor could not be fully decomposed."
Bulgaria,BUL,1996,2008,4.0,2.0,-2.0,0.35793357933579334,0.41721854304635764,0.32727272727272727,0.38571428571428573,0.7450171821305842,0.9587301587301588,0.6625247490953784,0.8325937051956036,0.504881545709018,-4.0,no_positive_female_medal_growth,medium,"Bulgaria 1996-2008: female medals moved from 4 to 2 (-2). Dominant descriptive driver: no_positive_female_medal_growth. Opportunity component 0.66, participation component 0.83, conversion component 0.5, unexplained/scale component -4.0. This is descriptive shift-share decomposition, not causal identification. Method: full opportunity-participation-conversion decomposition."
Bulgaria,BUL,2008,2020,2.0,6.0,4.0,0.41721854304635764,0.4715909090909091,0.38571428571428573,,0.9587301587301588,2.120481927710843,0.2606421356421357,,2.739357864357863,1.0000000000000013,conversion_improvement,low_missing_athlete_share_or_conversion_inputs,"Bulgaria 2008-2020: female medals moved from 2 to 6 (+4). Dominant descriptive driver: conversion_improvement. Opportunity component 0.26, participation component nan, conversion component 2.74, unexplained/scale component 1.0. This is descriptive shift-share decomposition, not causal identification. Method: limited decomposition using opportunity and capture ratio. Limits: female athlete share missing for at least one endpoint; conversion factor could not be fully decomposed."
Bulgaria,BUL,2020,2024,6.0,2.0,-4.0,0.4715909090909091,0.4796747967479675,,,2.120481927710843,0.5956416464891041,0.10285042609462207,,-4.3885647118089075,0.2857142857142856,no_positive_female_medal_growth,low_missing_athlete_share_or_conversion_inputs,"Bulgaria 2020-2024: female medals moved from 6 to 2 (-4). Dominant descriptive driver: no_positive_female_medal_growth. Opportunity component 0.1, participation component nan, conversion component -4.39, unexplained/scale component 0.29. This is descriptive shift-share decomposition, not causal identification. Method: limited decomposition using opportunity and capture ratio. Limits: female athlete share missing for at least one endpoint; conversion factor could not be fully decomposed."
Canada,CAN,1984,1996,16.0,11.0,-5.0,0.28054298642533937,0.35793357933579334,0.3700980392156863,0.49834983498349833,1.2961876832844574,1.3969072164948455,4.413760266634923,7.074075339922991,-5.487835606557912,-11.000000000000002,no_positive_female_medal_growth,medium,"Canada 1984-1996: female medals moved from 16 to 11 (-5). Dominant descriptive driver: no_positive_female_medal_growth. Opportunity component 4.41, participation component 7.07, conversion component -5.49, unexplained/scale component -11.0. This is descriptive shift-share decomposition, not causal identification. Method: full opportunity-participation-conversion decomposition."
Canada,CAN,1996,2008,11.0,7.0,-4.0,0.35793357933579334,0.41721854304635764,0.49834983498349833,0.4397590361445783,1.3969072164948455,0.8830409356725145,1.8219430600122906,-1.5074709246731122,-3.2092089774444434,-1.105263157894735,no_positive_female_medal_growth,medium,"Canada 1996-2008: female medals moved from 11 to 7 (-4). Dominant descriptive driver: no_positive_female_medal_growth. Opportunity component 1.82, participation component -1.51, conversion component -3.21, unexplained/scale component -1.11. This is descriptive shift-share decomposition, not causal identification. Method: full opportunity-participation-conversion decomposition."
Canada,CAN,2008,2020,7.0,18.0,11.0,0.41721854304635764,0.4715909090909091,0.4397590361445783,,0.8830409356725145,1.5903614457831325,0.9122474747474748,,6.337752525252527,3.7499999999999982,conversion_improvement,low_missing_athlete_share_or_conversion_inputs,"Canada 2008-2020: female medals moved from 7 to 18 (+11). Dominant descriptive driver: conversion_improvement. Opportunity component 0.91, participation component nan, conversion component 6.34, unexplained/scale component 3.75. This is descriptive shift-share decomposition, not causal identification. Method: limited decomposition using opportunity and capture ratio. Limits: female athlete share missing for at least one endpoint; conversion factor could not be fully decomposed."
Canada,CAN,2020,2024,18.0,17.0,-1.0,0.4715909090909091,0.4796747967479675,,,1.5903614457831325,1.3126177024482109,0.30855127828386625,,-3.197440167172757,1.8888888888888906,no_positive_female_medal_growth,low_missing_athlete_share_or_conversion_inputs,"Canada 2020-2024: female medals moved from 18 to 17 (-1). Dominant descriptive driver: no_positive_female_medal_growth. Opportunity component 0.31, participation component nan, conversion component -3.2, unexplained/scale component 1.89. This is descriptive shift-share decomposition, not causal identification. Method: limited decomposition using opportunity and capture ratio. Limits: female athlete share missing for at least one endpoint; conversion factor could not be fully decomposed."
China,CHN,1984,1996,10.0,28.0,18.0,0.28054298642533937,0.35793357933579334,0.386046511627907,0.6224489795918368,1.1139112903225807,1.564536082474227,2.7586001666468265,7.81295640890925,-2.651556575556077,10.08,unexplained_or_scale_change,medium,"China 1984-1996: female medals moved from 10 to 28 (+18). Dominant descriptive driver: unexplained_or_scale_change. Opportunity component 2.76, participation component 7.81, conversion component -2.65, unexplained/scale component 10.08. This is descriptive shift-share decomposition, not causal identification. Method: full opportunity-participation-conversion decomposition."
China,CHN,1996,2008,28.0,57.0,29.0,0.35793357933579334,0.41721854304635764,0.6224489795918368,0.48247078464106846,1.564536082474227,1.366190476190476,4.637673243667648,-7.339657928329102,3.2019846846614524,28.5,unexplained_or_scale_change,medium,"China 1996-2008: female medals moved from 28 to 57 (+29). Dominant descriptive driver: unexplained_or_scale_change. Opportunity component 4.64, participation component -7.34, conversion component 3.2, unexplained/scale component 28.5. This is descriptive shift-share decomposition, not causal identification. Method: full opportunity-participation-conversion decomposition."
China,CHN,2008,2020,57.0,47.0,-10.0,0.41721854304635764,0.4715909090909091,0.48247078464106846,,1.366190476190476,1.1325301204819276,7.428300865800865,,-11.019209956709952,-6.409090909090913,no_positive_female_medal_growth,low_missing_athlete_share_or_conversion_inputs,"China 2008-2020: female medals moved from 57 to 47 (-10). Dominant descriptive driver: no_positive_female_medal_growth. Opportunity component 7.43, participation component nan, conversion component -11.02, unexplained/scale component -6.41. This is descriptive shift-share decomposition, not causal identification. Method: limited decomposition using opportunity and capture ratio. Limits: female athlete share missing for at least one endpoint; conversion factor could not be fully decomposed."
China,CHN,2020,2024,47.0,51.0,4.0,0.4715909090909091,0.4796747967479675,,,1.1325301204819276,1.1683739988824735,0.8056616710745396,,1.513019647606784,1.6813186813186762,unexplained_or_scale_change,low_missing_athlete_share_or_conversion_inputs,"China 2020-2024: female medals moved from 47 to 51 (+4). Dominant descriptive driver: unexplained_or_scale_change. Opportunity component 0.81, participation component nan, conversion component 1.51, unexplained/scale component 1.68. This is descriptive shift-share decomposition, not causal identification. Method: limited decomposition using opportunity and capture ratio. Limits: female athlete share missing for at least one endpoint; conversion factor could not be fully decomposed."
Cote d'Ivoire,CIV,2020,2024,1.0,0.0,-1.0,0.4715909090909091,0.4796747967479675,,,2.120481927710843,0.0,0.01714173768243701,,-1.017141737682437,0.0,no_positive_female_medal_growth,low_missing_athlete_share_or_conversion_inputs,"Cote d'Ivoire 2020-2024: female medals moved from 1 to 0 (-1). Dominant descriptive driver: no_positive_female_medal_growth. Opportunity component 0.02, participation component nan, conversion component -1.02, unexplained/scale component 0.0. This is descriptive shift-share decomposition, not causal identification. Method: limited decomposition using opportunity and capture ratio. Limits: female athlete share missing for at least one endpoint; conversion factor could not be fully decomposed."
Colombia,COL,2008,2020,1.0,2.0,1.0,0.41721854304635764,0.4715909090909091,0.3582089552238806,,1.1984126984126984,0.8481927710843373,0.13032106782106784,,-0.33032106782106785,1.2,unexplained_or_scale_change,low_missing_athlete_share_or_conversion_inputs,"Colombia 2008-2020: female medals moved from 1 to 2 (+1). Dominant descriptive driver: unexplained_or_scale_change. Opportunity component 0.13, participation component nan, conversion component -0.33, unexplained/scale component 1.2. This is descriptive shift-share decomposition, not causal identification. Method: limited decomposition using opportunity and capture ratio. Limits: female athlete share missing for at least one endpoint; conversion factor could not be fully decomposed."
Colombia,COL,2020,2024,2.0,2.0,0.0,0.4715909090909091,0.4796747967479675,,,0.8481927710843373,1.0423728813559323,0.03428347536487403,,0.4657165246351262,-0.5000000000000002,no_positive_female_medal_growth,low_missing_athlete_share_or_conversion_inputs,"Colombia 2020-2024: female medals moved from 2 to 2 (+0). Dominant descriptive driver: no_positive_female_medal_growth. Opportunity component 0.03, participation component nan, conversion component 0.47, unexplained/scale component -0.5. This is descriptive shift-share decomposition, not causal identification. Method: limited decomposition using opportunity and capture ratio. Limits: female athlete share missing for at least one endpoint; conversion factor could not be fully decomposed."
Croatia,CRO,1996,2008,0.0,4.0,4.0,0.35793357933579334,0.41721854304635764,0.10714285714285714,0.1919191919191919,0.0,1.9174603174603175,0.0,0.0,1.5999999999999999,2.4000000000000004,unexplained_or_scale_change,medium,"Croatia 1996-2008: female medals moved from 0 to 4 (+4). Dominant descriptive driver: unexplained_or_scale_change. Opportunity component 0.0, participation component 0.0, conversion component 1.6, unexplained/scale component 2.4. This is descriptive shift-share decomposition, not causal identification. Method: full opportunity-participation-conversion decomposition."
Croatia,CRO,2008,2020,4.0,1.0,-3.0,0.41721854304635764,0.4715909090909091,0.1919191919191919,,1.9174603174603175,0.2650602409638554,0.5212842712842713,,-3.8962842712842716,0.375,no_positive_female_medal_growth,low_missing_athlete_share_or_conversion_inputs,"Croatia 2008-2020: female medals moved from 4 to 1 (-3). Dominant descriptive driver: no_positive_female_medal_growth. Opportunity component 0.52, participation component nan, conversion component -3.9, unexplained/scale component 0.38. This is descriptive shift-share decomposition, not causal identification. Method: limited decomposition using opportunity and capture ratio. Limits: female athlete share missing for at least one endpoint; conversion factor could not be fully decomposed."
